,hour,weekday,dayOfMonth,month,year,total minutes of parking,temperature,cloud_cover,pressure,windspeed,precipitation,felt_temperature,is_holiday
15341,4,3,23,1,2020,43.8,8.0,33.0,992.0,7.0,0.0,7.0,0
15342,5,3,23,1,2020,311.05,8.0,33.0,991.0,6.0,0.0,8.0,0
15343,6,3,23,1,2020,1104.6666666666667,7.0,33.0,992.0,6.0,0.0,7.0,0
15344,7,3,23,1,2020,2567.2499999999986,8.0,34.0,992.0,7.0,0.0,6.0,0
15345,8,3,23,1,2020,3120.0,11.0,34.0,993.0,0.0,0.0,11.0,0
15346,9,3,23,1,2020,3120.0,14.0,34.0,993.0,9.0,0.0,14.0,0
15347,10,3,23,1,2020,3103.3,18.0,34.0,993.0,0.0,0.0,18.0,0
15348,11,3,23,1,2020,3112.4,20.0,34.0,992.0,6.0,0.0,20.0,0
15349,12,3,23,1,2020,3107.516666666667,22.0,34.0,991.0,9.0,0.0,22.0,0
15350,13,3,23,1,2020,3101.35,23.0,34.0,990.0,9.0,0.0,23.0,0
15351,14,3,23,1,2020,3090.5333333333333,24.0,34.0,989.0,7.0,0.0,24.0,0
15352,15,3,23,1,2020,2910.0499999999997,24.0,34.0,988.0,17.0,0.0,24.0,0
15353,16,3,23,1,2020,2422.6000000000004,23.0,34.0,988.0,11.0,0.0,23.0,0
15354,17,3,23,1,2020,1263.0333333333333,21.0,30.0,988.0,15.0,0.0,21.0,0
15355,18,3,23,1,2020,370.53333333333336,19.0,33.0,988.0,15.0,0.0,19.0,0
15356,19,3,23,1,2020,95.01666666666668,17.0,33.0,989.0,7.0,0.0,17.0,0
15357,20,3,23,1,2020,5.266666666666667,16.0,33.0,989.0,0.0,0.0,16.0,0
15358,21,3,23,1,2020,60.0,14.0,33.0,989.0,0.0,0.0,14.0,0
15359,22,3,23,1,2020,60.0,13.0,33.0,989.0,0.0,0.0,13.0,0
15360,23,3,23,1,2020,5.233333333333333,12.0,29.0,989.0,0.0,0.0,12.0,0
15361,0,4,24,1,2020,0.0,12.0,29.0,989.0,0.0,0.0,12.0,0
15362,1,4,24,1,2020,0.0,11.0,33.0,988.0,6.0,0.0,11.0,0
15363,2,4,24,1,2020,0.0,11.0,29.0,988.0,6.0,0.0,11.0,0
15364,3,4,24,1,2020,0.0,11.0,29.0,988.0,0.0,0.0,11.0,0
15365,4,4,24,1,2020,7.6499999999999995,10.0,33.0,988.0,6.0,0.0,10.0,0
15366,5,4,24,1,2020,215.08333333333331,11.0,33.0,988.0,0.0,0.0,11.0,0
15367,6,4,24,1,2020,1126.7666666666667,9.0,29.0,988.0,0.0,0.0,9.0,0
15368,7,4,24,1,2020,2641.5333333333333,9.0,30.0,988.0,0.0,0.0,9.0,0
15369,8,4,24,1,2020,3115.9666666666667,11.0,34.0,988.0,0.0,0.0,11.0,0
15370,9,4,24,1,2020,3117.5333333333333,14.0,34.0,988.0,0.0,0.0,14.0,0
15371,10,4,24,1,2020,3025.916666666667,17.0,34.0,989.0,0.0,0.0,17.0,0
15372,11,4,24,1,2020,3104.25,20.0,34.0,989.0,7.0,0.0,20.0,0
15373,12,4,24,1,2020,3013.866666666667,22.0,34.0,988.0,0.0,0.0,22.0,0
15374,13,4,24,1,2020,3020.3166666666666,23.0,28.0,987.0,7.0,0.0,23.0,0
15375,14,4,24,1,2020,3007.8500000000004,23.0,28.0,986.0,11.0,0.0,23.0,0
15376,15,4,24,1,2020,2496.1,22.0,34.0,985.0,13.0,0.0,22.0,0
15377,16,4,24,1,2020,1745.0666666666666,22.0,28.0,985.0,6.0,0.0,22.0,0
15378,17,4,24,1,2020,934.7333333333332,21.0,30.0,986.0,9.0,0.0,21.0,0
15379,18,4,24,1,2020,329.1333333333333,18.0,29.0,986.0,13.0,0.0,18.0,0
15380,19,4,24,1,2020,95.03333333333333,19.0,29.0,987.0,9.0,0.0,19.0,0
15381,20,4,24,1,2020,12.4,16.0,33.0,987.0,11.0,0.0,16.0,0
15382,21,4,24,1,2020,0.0,14.0,29.0,988.0,7.0,0.0,14.0,0
15383,22,4,24,1,2020,0.0,13.0,29.0,988.0,6.0,0.0,13.0,0
15384,23,4,24,1,2020,0.0,13.0,33.0,988.0,0.0,0.0,13.0,0
15385,0,5,25,1,2020,0.0,11.0,29.0,988.0,7.0,0.0,11.0,0
15386,1,5,25,1,2020,0.0,12.0,29.0,987.0,0.0,0.0,12.0,0
15387,2,5,25,1,2020,0.0,10.0,27.0,988.0,9.0,0.0,10.0,0
15388,3,5,25,1,2020,0.0,11.0,29.0,988.0,9.0,0.0,11.0,0
15389,4,5,25,1,2020,0.0,9.0,29.0,988.0,0.0,0.0,9.0,0
15390,5,5,25,1,2020,0.0,8.0,33.0,988.0,0.0,0.0,8.0,0
15391,6,5,25,1,2020,103.73333333333335,8.0,33.0,988.0,0.0,0.0,8.0,0
15392,7,5,25,1,2020,180.5,8.0,34.0,988.0,9.0,0.0,6.0,0
15393,8,5,25,1,2020,240.0,10.0,34.0,989.0,6.0,0.0,10.0,0
15394,9,5,25,1,2020,240.0,14.0,34.0,990.0,6.0,0.0,14.0,0
15395,10,5,25,1,2020,227.8,16.0,34.0,990.0,0.0,0.0,16.0,0
15396,11,5,25,1,2020,180.0,18.0,34.0,990.0,9.0,0.0,18.0,0
15397,12,5,25,1,2020,179.8,20.0,34.0,989.0,7.0,0.0,20.0,0
15398,13,5,25,1,2020,180.0,21.0,30.0,988.0,11.0,0.0,21.0,0
15399,14,5,25,1,2020,123.3,22.0,30.0,988.0,11.0,0.0,22.0,0
15400,15,5,25,1,2020,164.55,22.0,28.0,988.0,11.0,0.0,22.0,0
15401,16,5,25,1,2020,209.55,21.0,28.0,988.0,9.0,0.0,21.0,0
15402,17,5,25,1,2020,139.61666666666667,18.0,21.0,988.0,7.0,0.0,18.0,0
15403,18,5,25,1,2020,0.75,17.0,29.0,989.0,9.0,0.0,17.0,0
15404,19,5,25,1,2020,0.0,16.0,21.0,990.0,9.0,0.0,16.0,0
15405,20,5,25,1,2020,0.0,14.0,21.0,990.0,11.0,0.0,14.0,0
15406,21,5,25,1,2020,0.0,13.0,21.0,990.0,9.0,0.0,13.0,0
15407,22,5,25,1,2020,0.0,13.0,33.0,991.0,11.0,0.0,13.0,0
15408,23,5,25,1,2020,0.0,12.0,27.0,992.0,9.0,0.0,12.0,0
15409,0,6,26,1,2020,0.0,12.0,20.0,991.0,9.0,0.0,12.0,0
15410,1,6,26,1,2020,0.0,12.0,20.0,991.0,7.0,0.0,12.0,0
15411,2,6,26,1,2020,0.0,12.0,20.0,991.0,0.0,0.0,12.0,0
15412,3,6,26,1,2020,0.0,11.0,26.0,992.0,6.0,0.0,11.0,0
15413,4,6,26,1,2020,0.0,11.0,26.0,992.0,0.0,0.0,11.0,0
15414,5,6,26,1,2020,0.0,11.0,26.0,992.0,11.0,0.0,11.0,0
15415,6,6,26,1,2020,0.0,11.0,26.0,992.0,0.0,0.0,11.0,0
15416,7,6,26,1,2020,0.0,11.0,21.0,992.0,9.0,0.0,11.0,0
15417,8,6,26,1,2020,0.0,11.0,21.0,993.0,11.0,0.0,11.0,0
15418,9,6,26,1,2020,0.0,11.0,21.0,993.0,7.0,0.0,11.0,0
15419,10,6,26,1,2020,0.0,12.0,21.0,993.0,0.0,0.0,12.0,0
15420,11,6,26,1,2020,0.0,13.0,21.0,994.0,7.0,0.0,13.0,0
15421,12,6,26,1,2020,0.0,13.0,21.0,993.0,0.0,0.0,13.0,0
15422,13,6,26,1,2020,0.0,14.0,21.0,992.0,6.0,0.0,14.0,0
15423,14,6,26,1,2020,0.0,16.0,28.0,991.0,6.0,0.0,16.0,0
15424,15,6,26,1,2020,0.0,16.0,21.0,991.0,6.0,0.0,16.0,0
15425,16,6,26,1,2020,52.016666666666666,16.0,21.0,991.0,9.0,0.0,16.0,0
15426,17,6,26,1,2020,50.983333333333334,16.0,30.0,991.0,7.0,0.0,16.0,0
15427,18,6,26,1,2020,60.0,14.0,33.0,991.0,0.0,0.0,14.0,0
15428,19,6,26,1,2020,60.0,14.0,33.0,992.0,7.0,0.0,14.0,0
15429,20,6,26,1,2020,43.78333333333333,17.0,33.0,991.0,19.0,0.0,17.0,0
15430,21,6,26,1,2020,0.0,16.0,33.0,992.0,6.0,0.0,16.0,0
15431,22,6,26,1,2020,0.0,12.0,21.0,992.0,20.0,0.0,12.0,0
15432,23,6,26,1,2020,0.0,12.0,33.0,993.0,0.0,0.0,12.0,0
15433,0,0,27,1,2020,0.0,11.0,33.0,993.0,9.0,0.0,11.0,0
15434,1,0,27,1,2020,0.0,11.0,33.0,993.0,11.0,0.0,11.0,0
15435,2,0,27,1,2020,0.0,11.0,21.0,993.0,6.0,0.0,11.0,0
15436,3,0,27,1,2020,0.0,11.0,33.0,993.0,6.0,0.0,11.0,0
15437,4,0,27,1,2020,36.63333333333333,10.0,33.0,993.0,11.0,0.0,10.0,0
15438,5,0,27,1,2020,290.1166666666666,10.0,33.0,993.0,0.0,0.0,10.0,0
15439,6,0,27,1,2020,1272.8833333333337,10.0,21.0,993.0,13.0,0.0,10.0,0
15440,7,0,27,1,2020,2732.066666666667,10.0,21.0,994.0,9.0,0.0,10.0,0
15441,8,0,27,1,2020,3120.0,11.0,21.0,995.0,11.0,0.0,11.0,0
15442,9,0,27,1,2020,3120.0,12.0,30.0,995.0,6.0,0.0,12.0,0
15443,10,0,27,1,2020,3118.3,14.0,30.0,995.0,7.0,0.0,14.0,0
15444,11,0,27,1,2020,3106.8,17.0,30.0,995.0,6.0,0.0,17.0,0
15445,12,0,27,1,2020,3088.916666666667,19.0,30.0,994.0,7.0,0.0,19.0,0
15446,13,0,27,1,2020,3107.7333333333336,22.0,34.0,993.0,7.0,0.0,22.0,0
15447,14,0,27,1,2020,3015.5833333333335,23.0,30.0,992.0,19.0,0.0,23.0,0
15448,15,0,27,1,2020,2974.383333333333,23.0,34.0,992.0,22.0,0.0,23.0,0
15449,16,0,27,1,2020,2607.7833333333333,22.0,30.0,992.0,20.0,0.0,22.0,0
15450,17,0,27,1,2020,1433.25,22.0,26.0,993.0,22.0,0.0,22.0,0
15451,18,0,27,1,2020,551.5666666666667,19.0,29.0,993.0,13.0,0.0,19.0,0
15452,19,0,27,1,2020,185.83333333333334,18.0,33.0,994.0,20.0,0.0,18.0,0
15453,20,0,27,1,2020,120.0,18.0,33.0,994.0,17.0,0.0,18.0,0
15454,21,0,27,1,2020,170.13333333333333,18.0,33.0,994.0,20.0,0.0,18.0,0
15455,22,0,27,1,2020,180.0,16.0,33.0,994.0,13.0,0.0,16.0,0
15456,23,0,27,1,2020,125.85,16.0,33.0,994.0,9.0,0.0,16.0,0
15457,0,1,28,1,2020,120.0,15.0,33.0,994.0,17.0,0.0,15.0,0
15458,1,1,28,1,2020,25.916666666666668,15.0,33.0,994.0,6.0,0.0,15.0,0
15459,2,1,28,1,2020,0.0,17.0,33.0,994.0,19.0,0.0,17.0,0
15460,3,1,28,1,2020,0.0,16.0,33.0,993.0,7.0,0.0,16.0,0
15461,4,1,28,1,2020,39.8,14.0,33.0,993.0,9.0,0.0,14.0,0
15462,5,1,28,1,2020,263.03333333333336,12.0,33.0,993.0,11.0,0.0,12.0,0
15463,6,1,28,1,2020,1015.2833333333333,12.0,33.0,993.0,15.0,0.0,12.0,0
15464,7,1,28,1,2020,2462.3999999999996,12.0,34.0,993.0,7.0,0.0,12.0,0
15465,8,1,28,1,2020,3017.116666666667,13.0,34.0,993.0,11.0,0.0,13.0,0
15466,9,1,28,1,2020,3060.0,16.0,34.0,994.0,6.0,0.0,16.0,0
15467,10,1,28,1,2020,3060.0,18.0,34.0,994.0,0.0,0.0,18.0,0
15468,11,1,28,1,2020,3044.516666666667,20.0,34.0,994.0,6.0,0.0,20.0,0
15469,12,1,28,1,2020,3069.6333333333337,22.0,30.0,993.0,6.0,0.0,22.0,0
15470,13,1,28,1,2020,2985.633333333333,23.0,34.0,991.0,9.0,0.0,23.0,0
15471,14,1,28,1,2020,2964.9333333333334,24.0,34.0,990.0,17.0,0.0,24.0,0
15472,15,1,28,1,2020,2772.7833333333333,24.0,34.0,990.0,11.0,0.0,24.0,0
15473,16,1,28,1,2020,2186.0499999999997,24.0,34.0,989.0,9.0,0.0,24.0,0
15474,17,1,28,1,2020,912.6666666666666,21.0,30.0,989.0,24.0,0.0,21.0,0
15475,18,1,28,1,2020,378.51666666666665,18.0,33.0,989.0,22.0,0.0,18.0,0
15476,19,1,28,1,2020,256.46666666666664,17.0,33.0,989.0,15.0,0.0,17.0,0
15477,20,1,28,1,2020,231.83333333333334,17.0,33.0,989.0,13.0,0.0,17.0,0
15478,21,1,28,1,2020,216.05,17.0,29.0,989.0,22.0,0.0,17.0,0
15479,22,1,28,1,2020,180.0,16.0,29.0,989.0,24.0,0.0,16.0,0
15480,23,1,28,1,2020,141.43333333333334,16.0,29.0,990.0,15.0,0.0,16.0,0
15481,0,2,29,1,2020,41.41666666666667,15.0,33.0,989.0,17.0,0.0,15.0,0
15482,1,2,29,1,2020,0.0,14.0,33.0,988.0,19.0,0.0,14.0,0
15483,2,2,29,1,2020,0.0,14.0,29.0,988.0,11.0,0.0,14.0,0
15484,3,2,29,1,2020,0.0,13.0,33.0,988.0,0.0,0.0,13.0,0
15485,4,2,29,1,2020,36.85,13.0,33.0,988.0,9.0,0.0,13.0,0
15486,5,2,29,1,2020,107.48333333333333,13.0,33.0,988.0,0.0,0.0,13.0,0
15487,6,2,29,1,2020,847.0500000000001,12.0,33.0,988.0,6.0,0.0,12.0,0
15488,7,2,29,1,2020,2122.5333333333333,12.0,34.0,989.0,6.0,0.0,12.0,0
15489,8,2,29,1,2020,3018.766666666667,14.0,34.0,989.0,0.0,0.0,14.0,0
15490,9,2,29,1,2020,3060.0,17.0,34.0,989.0,24.0,0.0,17.0,0
15491,10,2,29,1,2020,3060.0,18.0,34.0,990.0,22.0,0.0,18.0,0
15492,11,2,29,1,2020,3039.9666666666667,19.0,34.0,989.0,26.0,0.0,19.0,0
15493,12,2,29,1,2020,3040.2833333333333,21.0,34.0,988.0,33.0,0.0,21.0,0
15494,13,2,29,1,2020,3052.7833333333333,21.0,34.0,987.0,22.0,0.0,21.0,0
15495,14,2,29,1,2020,3071.3,21.0,34.0,987.0,9.0,0.0,21.0,0
15496,15,2,29,1,2020,2962.8666666666672,21.0,30.0,986.0,26.0,0.0,21.0,0
15497,16,2,29,1,2020,2420.4,21.0,30.0,986.0,19.0,0.0,21.0,0
15498,17,2,29,1,2020,1176.0166666666667,21.0,28.0,986.0,11.0,0.0,21.0,0
15499,18,2,29,1,2020,425.74999999999994,21.0,29.0,987.0,13.0,0.0,21.0,0
15500,19,2,29,1,2020,184.78333333333333,19.0,33.0,988.0,9.0,0.0,19.0,0
15501,20,2,29,1,2020,100.85,17.0,33.0,989.0,0.0,0.0,17.0,0
15502,21,2,29,1,2020,141.26666666666665,18.0,29.0,989.0,9.0,0.0,18.0,0
15503,22,2,29,1,2020,159.68333333333334,17.0,33.0,990.0,6.0,0.0,17.0,0
15504,23,2,29,1,2020,112.31666666666666,17.0,33.0,990.0,11.0,0.0,17.0,0
15505,0,3,30,1,2020,60.0,13.0,29.0,990.0,7.0,0.0,13.0,0
15506,1,3,30,1,2020,10.0,14.0,33.0,990.0,11.0,0.0,14.0,0
15507,2,3,30,1,2020,0.0,13.0,33.0,990.0,7.0,0.0,13.0,0
15508,3,3,30,1,2020,0.0,11.0,33.0,990.0,15.0,0.0,11.0,0
15509,4,3,30,1,2020,50.616666666666674,11.0,29.0,990.0,6.0,0.0,11.0,0
15510,5,3,30,1,2020,283.8666666666667,10.0,29.0,990.0,6.0,0.0,10.0,0
15511,6,3,30,1,2020,1158.55,8.0,33.0,991.0,0.0,0.0,8.0,0
15512,7,3,30,1,2020,2562.8500000000004,8.0,34.0,991.0,0.0,0.0,8.0,0
15513,8,3,30,1,2020,3120.0,11.0,34.0,991.0,0.0,0.0,11.0,0
15514,9,3,30,1,2020,3119.4166666666665,14.0,34.0,991.0,6.0,0.0,14.0,0
15515,10,3,30,1,2020,3100.366666666667,17.0,34.0,992.0,0.0,0.0,17.0,0
15516,11,3,30,1,2020,3041.3,19.0,34.0,992.0,0.0,0.0,19.0,0
15517,12,3,30,1,2020,3088.883333333333,21.0,28.0,991.0,7.0,0.0,21.0,0
15518,13,3,30,1,2020,3106.6,22.0,34.0,990.0,6.0,0.0,22.0,0
15519,14,3,30,1,2020,3013.6833333333334,22.0,30.0,989.0,9.0,0.0,22.0,0
15520,15,3,30,1,2020,2710.166666666667,22.0,28.0,989.0,9.0,0.0,22.0,0
15521,16,3,30,1,2020,2364.9999999999995,22.0,34.0,989.0,9.0,0.0,22.0,0
15522,17,3,30,1,2020,1453.3500000000001,21.0,26.0,990.0,6.0,0.0,21.0,0
15523,18,3,30,1,2020,590.9166666666667,19.0,29.0,990.0,0.0,0.0,19.0,0
15524,19,3,30,1,2020,197.5,17.0,29.0,991.0,0.0,0.0,17.0,0
15525,20,3,30,1,2020,126.91666666666667,16.0,33.0,991.0,6.0,0.0,16.0,0
15526,21,3,30,1,2020,171.05,14.0,33.0,992.0,0.0,0.0,14.0,0
15527,22,3,30,1,2020,127.75,13.0,33.0,992.0,13.0,0.0,13.0,0
15528,23,3,30,1,2020,120.0,12.0,33.0,992.0,6.0,0.0,12.0,0
15529,0,4,31,1,2020,155.63333333333333,12.0,33.0,992.0,0.0,0.0,12.0,0
15530,1,4,31,1,2020,178.91666666666666,11.0,33.0,992.0,9.0,0.0,11.0,0
15531,2,4,31,1,2020,62.81666666666667,11.0,33.0,992.0,0.0,0.0,11.0,0
15532,3,4,31,1,2020,60.0,9.0,33.0,992.0,6.0,0.0,9.0,0
15533,4,4,31,1,2020,60.0,10.0,33.0,992.0,11.0,0.0,10.0,0
15534,5,4,31,1,2020,30.3,8.0,33.0,993.0,0.0,0.0,8.0,0
15535,6,4,31,1,2020,123.66666666666667,9.0,29.0,994.0,7.0,0.0,8.0,0
15536,7,4,31,1,2020,456.1833333333334,9.0,30.0,995.0,0.0,0.0,9.0,0
15537,8,4,31,1,2020,766.9166666666667,12.0,30.0,996.0,0.0,0.0,12.0,0
15538,9,4,31,1,2020,1154.5166666666669,16.0,30.0,996.0,0.0,0.0,16.0,0
15539,10,4,31,1,2020,1398.3666666666668,20.0,34.0,996.0,7.0,0.0,20.0,0
15540,11,4,31,1,2020,1491.5166666666669,22.0,34.0,996.0,0.0,0.0,22.0,0
15541,12,4,31,1,2020,1384.8333333333335,24.0,34.0,995.0,11.0,0.0,24.0,0
15542,13,4,31,1,2020,1325.95,25.0,34.0,995.0,6.0,0.0,24.0,0
15543,14,4,31,1,2020,1319.15,27.0,34.0,994.0,0.0,0.0,26.0,0
15544,15,4,31,1,2020,1038.6000000000001,27.0,34.0,994.0,15.0,0.0,26.0,0
15545,16,4,31,1,2020,849.7333333333333,26.0,34.0,994.0,7.0,0.0,25.0,0
15546,17,4,31,1,2020,329.58333333333337,24.0,26.0,994.0,7.0,0.0,24.0,0
15547,18,4,31,1,2020,120.0,23.0,27.0,994.0,6.0,0.0,23.0,0
15548,19,4,31,1,2020,65.38333333333334,20.0,33.0,994.0,9.0,0.0,20.0,0
15549,20,4,31,1,2020,70.48333333333333,19.0,33.0,995.0,6.0,0.0,19.0,0
15550,21,4,31,1,2020,108.6,17.0,33.0,995.0,7.0,0.0,17.0,0
15551,22,4,31,1,2020,58.78333333333333,16.0,33.0,996.0,0.0,0.0,16.0,0
15552,23,4,31,1,2020,0.0,14.0,33.0,996.0,6.0,0.0,14.0,0
15553,0,5,1,2,2020,0.0,13.0,33.0,996.0,6.0,0.0,13.0,0
15554,1,5,1,2,2020,0.0,13.0,33.0,995.0,6.0,0.0,13.0,0
15555,2,5,1,2,2020,0.0,12.0,33.0,996.0,6.0,0.0,12.0,0
15556,3,5,1,2,2020,0.0,11.0,33.0,996.0,6.0,0.0,11.0,0
15557,4,5,1,2,2020,0.0,12.0,33.0,996.0,0.0,0.0,12.0,0
15558,5,5,1,2,2020,0.0,11.0,33.0,995.0,6.0,0.0,11.0,0
15559,6,5,1,2,2020,8.233333333333333,11.0,33.0,996.0,7.0,0.0,11.0,0
15560,7,5,1,2,2020,87.06666666666666,12.0,34.0,996.0,0.0,0.0,12.0,0
15561,8,5,1,2,2020,120.0,14.0,34.0,996.0,0.0,0.0,14.0,0
15562,9,5,1,2,2020,120.0,17.0,34.0,996.0,0.0,0.0,17.0,0
15563,10,5,1,2,2020,120.0,21.0,34.0,996.0,6.0,0.0,21.0,0
15564,11,5,1,2,2020,120.0,23.0,34.0,996.0,6.0,0.0,23.0,0
15565,12,5,1,2,2020,96.7,26.0,34.0,994.0,7.0,0.0,25.0,0
15566,13,5,1,2,2020,79.76666666666667,27.0,34.0,993.0,6.0,0.0,26.0,0
15567,14,5,1,2,2020,117.35,28.0,34.0,992.0,6.0,0.0,26.0,0
15568,15,5,1,2,2020,164.35,28.0,34.0,992.0,0.0,0.0,27.0,0
15569,16,5,1,2,2020,75.93333333333334,28.0,34.0,991.0,11.0,0.0,26.0,0
15570,17,5,1,2,2020,7.066666666666666,26.0,34.0,991.0,7.0,0.0,25.0,0
15571,18,5,1,2,2020,8.866666666666667,23.0,33.0,991.0,7.0,0.0,23.0,0
15572,19,5,1,2,2020,60.0,21.0,33.0,991.0,0.0,0.0,21.0,0
15573,20,5,1,2,2020,60.0,19.0,33.0,991.0,7.0,0.0,19.0,0
15574,21,5,1,2,2020,60.0,17.0,33.0,991.0,0.0,0.0,17.0,0
15575,22,5,1,2,2020,31.616666666666667,17.0,33.0,990.0,6.0,0.0,17.0,0
15576,23,5,1,2,2020,0.0,17.0,33.0,990.0,0.0,0.0,17.0,0
15577,0,6,2,2,2020,0.0,15.0,33.0,990.0,0.0,0.0,15.0,0
15578,1,6,2,2,2020,0.0,13.0,33.0,989.0,7.0,0.0,13.0,0
15579,2,6,2,2,2020,0.0,13.0,33.0,988.0,0.0,0.0,13.0,0
15580,3,6,2,2,2020,0.0,13.0,33.0,988.0,0.0,0.0,13.0,0
15581,4,6,2,2,2020,0.0,11.0,33.0,987.0,0.0,0.0,11.0,0
15582,5,6,2,2,2020,0.0,10.0,33.0,987.0,0.0,0.0,10.0,0
15583,6,6,2,2,2020,22.216666666666665,10.0,33.0,987.0,0.0,0.0,10.0,0
15584,7,6,2,2,2020,60.0,10.0,34.0,987.0,0.0,0.0,10.0,0
15585,8,6,2,2,2020,74.65,12.0,34.0,987.0,0.0,0.0,12.0,0
15586,9,6,2,2,2020,138.31666666666666,15.0,34.0,987.0,0.0,0.0,15.0,0
15587,10,6,2,2,2020,144.38333333333333,18.0,34.0,987.0,13.0,0.0,18.0,0
15588,11,6,2,2,2020,69.05,19.0,34.0,987.0,20.0,0.0,19.0,0
15589,12,6,2,2,2020,17.1,21.0,34.0,986.0,26.0,0.0,21.0,0
15590,13,6,2,2,2020,60.0,21.0,34.0,985.0,19.0,0.0,21.0,0
15591,14,6,2,2,2020,60.0,20.0,30.0,984.0,19.0,0.0,20.0,0
15592,15,6,2,2,2020,83.19999999999999,19.0,30.0,983.0,15.0,0.0,19.0,0
15593,16,6,2,2,2020,60.0,17.0,30.0,983.0,15.0,0.0,17.0,0
15594,17,6,2,2,2020,48.46666666666667,16.0,30.0,982.0,15.0,0.0,16.0,0
15595,18,6,2,2,2020,52.35,13.0,27.0,983.0,15.0,0.0,13.0,0
15596,19,6,2,2,2020,60.0,13.0,26.0,983.0,9.0,0.0,13.0,0
15597,20,6,2,2,2020,60.0,13.0,27.0,983.0,6.0,0.0,13.0,0
15598,21,6,2,2,2020,60.0,13.0,33.0,982.0,6.0,0.0,13.0,0
15599,22,6,2,2,2020,60.0,13.0,33.0,983.0,15.0,0.0,13.0,0
15600,23,6,2,2,2020,21.266666666666666,12.0,33.0,983.0,26.0,0.0,12.0,0
15601,0,0,3,2,2020,0.0,11.0,27.0,983.0,24.0,0.0,11.0,0
15602,1,0,3,2,2020,0.0,10.0,33.0,983.0,33.0,0.0,10.0,0
15603,2,0,3,2,2020,0.0,9.0,33.0,983.0,30.0,0.0,6.0,0
15604,3,0,3,2,2020,0.0,9.0,33.0,983.0,37.0,0.0,5.0,0
15605,4,0,3,2,2020,46.449999999999996,9.0,33.0,983.0,30.0,0.0,5.0,0
15606,5,0,3,2,2020,329.25,8.0,33.0,983.0,35.0,0.0,4.0,0
15607,6,0,3,2,2020,1291.3833333333337,8.0,33.0,984.0,39.0,0.0,3.0,0
15608,7,0,3,2,2020,2955.416666666667,7.0,34.0,985.0,19.0,0.0,3.0,0
15609,8,0,3,2,2020,3070.7,7.0,28.0,985.0,19.0,0.0,4.0,0
15610,9,0,3,2,2020,3055.25,9.0,26.0,985.0,31.0,0.0,5.0,0
15611,10,0,3,2,2020,2973.55,10.0,30.0,986.0,33.0,0.0,10.0,0
15612,11,0,3,2,2020,2948.2666666666673,12.0,34.0,985.0,35.0,0.0,12.0,0
15613,12,0,3,2,2020,2997.233333333333,13.0,34.0,985.0,33.0,0.0,13.0,0
15614,13,0,3,2,2020,2983.0666666666666,13.0,30.0,984.0,28.0,0.0,13.0,0
15615,14,0,3,2,2020,2901.383333333333,14.0,30.0,984.0,24.0,0.0,14.0,0
15616,15,0,3,2,2020,2702.4000000000005,14.0,34.0,983.0,30.0,0.0,14.0,0
15617,16,0,3,2,2020,2513.6,13.0,34.0,984.0,26.0,0.0,13.0,0
15618,17,0,3,2,2020,1422.0666666666666,13.0,30.0,984.0,35.0,0.0,13.0,0
15619,18,0,3,2,2020,457.5666666666667,12.0,29.0,984.0,30.0,0.0,12.0,0
15620,19,0,3,2,2020,170.45,9.0,29.0,985.0,15.0,0.0,7.0,0
15621,20,0,3,2,2020,64.71666666666667,9.0,33.0,986.0,13.0,0.0,7.0,0
15622,21,0,3,2,2020,60.0,9.0,33.0,986.0,9.0,0.0,7.0,0
15623,22,0,3,2,2020,60.0,11.0,33.0,987.0,24.0,0.0,11.0,0
15624,23,0,3,2,2020,60.0,11.0,33.0,988.0,19.0,0.0,11.0,0
15625,0,1,4,2,2020,49.03333333333333,10.0,33.0,988.0,13.0,0.0,10.0,0
15626,1,1,4,2,2020,0.0,10.0,33.0,988.0,17.0,0.0,10.0,0
15627,2,1,4,2,2020,0.0,9.0,33.0,989.0,13.0,0.0,7.0,0
15628,3,1,4,2,2020,0.0,9.0,33.0,989.0,13.0,0.0,7.0,0
15629,4,1,4,2,2020,44.18333333333334,9.0,33.0,989.0,15.0,0.0,6.0,0
15630,5,1,4,2,2020,335.15000000000003,9.0,33.0,990.0,11.0,0.0,7.0,0
15631,6,1,4,2,2020,1202.1333333333332,9.0,33.0,990.0,13.0,0.0,7.0,0
15632,7,1,4,2,2020,2657.7333333333336,8.0,34.0,991.0,6.0,0.0,8.0,0
15633,8,1,4,2,2020,3120.0,9.0,34.0,991.0,0.0,0.0,9.0,0
15634,9,1,4,2,2020,3120.0,10.0,34.0,992.0,9.0,0.0,10.0,0
15635,10,1,4,2,2020,3092.2833333333333,12.0,34.0,992.0,31.0,0.0,12.0,0
15636,11,1,4,2,2020,3085.966666666667,13.0,34.0,992.0,20.0,0.0,13.0,0
15637,12,1,4,2,2020,3030.55,14.0,34.0,991.0,19.0,0.0,14.0,0
15638,13,1,4,2,2020,2939.883333333333,14.0,34.0,991.0,26.0,0.0,14.0,0
15639,14,1,4,2,2020,2863.9999999999995,14.0,34.0,991.0,26.0,0.0,14.0,0
15640,15,1,4,2,2020,2695.833333333333,14.0,34.0,990.0,22.0,0.0,14.0,0
15641,16,1,4,2,2020,2399.833333333333,15.0,34.0,990.0,20.0,0.0,15.0,0
15642,17,1,4,2,2020,1278.9166666666665,13.0,30.0,990.0,20.0,0.0,13.0,0
